,Age,Workclass,Education-Num,MaritalStatus,Occupation,Relationship,Race,Sex,CapitalGain,CapitalLoss,Hoursperweek,Country,income,prediction,index
28639,36.0,Private,9.0,Never-married,Transport-moving,Own-child,Black,Male,0.0,0.0,48.0,United-States,False,False,4860
30908,62.0,Private,12.0,Widowed,Other-service,Not-in-family,White,Female,0.0,0.0,7.0,United-States,False,False,4861
10359,32.0,Private,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,2829.0,0.0,40.0,United-States,False,False,4862
9745,19.0,Private,10.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,20.0,United-States,False,False,4863
28944,45.0,Local-gov,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,50.0,United-States,True,True,4864
26674,42.0,Private,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,60.0,United-States,False,True,4865
10969,29.0,Private,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,55.0,United-States,False,False,4866
23552,70.0,Self-emp-inc,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,True,True,4867
14305,25.0,Private,14.0,Never-married,Adm-clerical,Own-child,White,Male,0.0,0.0,40.0,United-States,False,False,4868
27062,76.0,Self-emp-not-inc,10.0,Widowed,Transport-moving,Not-in-family,White,Male,0.0,0.0,40.0,United-States,False,False,4869
10801,58.0,Private,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688.0,0.0,40.0,United-States,True,True,4870
20440,63.0,Private,1.0,Married-civ-spouse,Prof-specialty,Husband,Other,Male,0.0,0.0,30.0,Mexico,False,False,4871
17072,28.0,Private,9.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,40.0,United-States,False,False,4872
18552,18.0,Private,10.0,Never-married,Handlers-cleaners,Own-child,Other,Male,0.0,0.0,30.0,United-States,False,False,4873
19468,17.0,Private,6.0,Never-married,Handlers-cleaners,Other-relative,White,Male,0.0,0.0,10.0,El-Salvador,False,False,4874
7219,47.0,Self-emp-not-inc,10.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,20.0,United-States,False,False,4875
3474,43.0,Local-gov,13.0,Divorced,Prof-specialty,Unmarried,White,Female,0.0,0.0,48.0,United-States,False,False,4876
31282,29.0,Private,11.0,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,7298.0,0.0,32.0,United-States,True,True,4877
8996,23.0,?,10.0,Never-married,?,Not-in-family,White,Male,0.0,0.0,40.0,United-States,False,False,4878
16838,28.0,?,10.0,Divorced,?,Own-child,White,Female,0.0,0.0,20.0,?,False,False,4879
3955,30.0,Private,9.0,Never-married,Machine-op-inspct,Other-relative,White,Female,0.0,0.0,35.0,Puerto-Rico,False,False,4880
15640,24.0,Private,9.0,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0.0,0.0,70.0,United-States,False,False,4881
31187,23.0,Private,9.0,Never-married,Machine-op-inspct,Own-child,White,Male,0.0,0.0,40.0,United-States,False,False,4882
4105,46.0,Private,10.0,Divorced,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,45.0,United-States,False,False,4883
1731,46.0,Private,10.0,Never-married,Exec-managerial,Not-in-family,Black,Male,0.0,0.0,40.0,United-States,False,False,4884
3926,52.0,Private,10.0,Divorced,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40.0,United-States,True,False,4885
421,17.0,Private,7.0,Never-married,Handlers-cleaners,Own-child,White,Male,2176.0,0.0,18.0,United-States,False,False,4886
31953,37.0,Private,13.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,1848.0,40.0,United-States,True,True,4887
25685,36.0,?,9.0,Widowed,?,Not-in-family,White,Female,0.0,0.0,4.0,United-States,False,False,4888
6784,22.0,Private,9.0,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,20.0,United-States,False,False,4889
23376,25.0,Local-gov,10.0,Never-married,Adm-clerical,Unmarried,Black,Female,0.0,0.0,40.0,United-States,False,False,4890
13917,23.0,Private,9.0,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,40.0,United-States,False,False,4891
19179,51.0,Private,2.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,54.0,Mexico,False,False,4892
1937,35.0,Private,13.0,Married-spouse-absent,Exec-managerial,Unmarried,White,Female,0.0,0.0,40.0,United-States,False,False,4893
31778,36.0,Private,13.0,Divorced,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,30.0,United-States,False,False,4894
5920,22.0,Private,6.0,Separated,Other-service,Unmarried,White,Female,0.0,0.0,40.0,United-States,False,False,4895
5257,28.0,Private,10.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,43.0,Mexico,False,False,4896
14451,19.0,Self-emp-not-inc,10.0,Never-married,Transport-moving,Own-child,White,Male,0.0,0.0,30.0,United-States,False,False,4897
18455,51.0,Private,9.0,Divorced,Prof-specialty,Unmarried,White,Female,0.0,0.0,40.0,United-States,True,False,4898
23607,58.0,Private,9.0,Married-civ-spouse,Priv-house-serv,Other-relative,Asian-Pac-Islander,Female,0.0,0.0,60.0,Philippines,False,False,4899
4960,17.0,Local-gov,7.0,Never-married,Prof-specialty,Own-child,White,Female,0.0,0.0,20.0,Puerto-Rico,False,False,4900
28260,43.0,Private,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,False,False,4901
5890,26.0,Private,13.0,Never-married,Sales,Own-child,Black,Female,0.0,0.0,20.0,United-States,False,False,4902
28905,32.0,Private,10.0,Divorced,Machine-op-inspct,Unmarried,White,Female,0.0,0.0,40.0,United-States,False,False,4903
28772,67.0,Private,7.0,Widowed,Other-service,Not-in-family,White,Female,0.0,0.0,40.0,United-States,False,False,4904
6182,29.0,Local-gov,10.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,40.0,Iran,False,False,4905
10495,29.0,Private,5.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,False,False,4906
2762,51.0,Private,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,45.0,United-States,True,False,4907
27237,28.0,Private,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,False,False,4908
7441,36.0,Private,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,7298.0,0.0,60.0,United-States,True,True,4909
7958,50.0,Local-gov,13.0,Never-married,Prof-specialty,Own-child,White,Female,0.0,0.0,40.0,United-States,True,False,4910
11394,45.0,Private,9.0,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,7298.0,0.0,40.0,United-States,True,False,4911
1844,53.0,Private,4.0,Never-married,Transport-moving,Not-in-family,Amer-Indian-Eskimo,Male,0.0,0.0,40.0,United-States,False,False,4912
13306,23.0,Private,13.0,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,25.0,United-States,False,False,4913
10385,31.0,Local-gov,9.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,41.0,United-States,True,False,4914
7450,47.0,Private,9.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,20.0,United-States,True,False,4915
21137,34.0,Private,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,False,False,4916
23446,28.0,Private,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,45.0,United-States,True,False,4917
49,29.0,Private,11.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,43.0,United-States,False,False,4918
14524,19.0,Private,9.0,Never-married,Adm-clerical,Other-relative,White,Female,0.0,0.0,35.0,United-States,False,False,4919
26529,24.0,Private,9.0,Never-married,Handlers-cleaners,Own-child,Black,Male,0.0,0.0,40.0,United-States,False,False,4920
7414,19.0,Private,10.0,Never-married,Sales,Not-in-family,White,Female,0.0,0.0,40.0,United-States,False,False,4921
24924,69.0,Private,9.0,Widowed,Other-service,Not-in-family,White,Female,991.0,0.0,18.0,United-States,False,False,4922
3346,27.0,Private,11.0,Separated,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,United-States,False,False,4923
13264,38.0,Private,10.0,Divorced,Sales,Not-in-family,White,Male,0.0,0.0,60.0,United-States,False,False,4924
11317,60.0,Private,11.0,Divorced,Other-service,Not-in-family,White,Male,0.0,0.0,20.0,United-States,False,False,4925
3450,41.0,Private,11.0,Divorced,Sales,Own-child,White,Male,0.0,0.0,50.0,United-States,False,False,4926
12238,40.0,State-gov,5.0,Separated,Machine-op-inspct,Not-in-family,Black,Male,0.0,0.0,40.0,United-States,False,False,4927
20581,33.0,Private,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,50.0,Italy,False,True,4928
14351,30.0,Federal-gov,13.0,Never-married,Protective-serv,Not-in-family,White,Female,0.0,0.0,60.0,United-States,True,False,4929
19783,55.0,Private,5.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,55.0,United-States,False,False,4930
5002,26.0,Private,9.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,5013.0,0.0,40.0,United-States,False,True,4931
28810,34.0,Private,13.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,45.0,United-States,False,False,4932
5068,32.0,Local-gov,10.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,False,False,4933
2593,39.0,Private,14.0,Never-married,Exec-managerial,Not-in-family,Black,Male,8614.0,0.0,52.0,United-States,True,True,4934
4380,35.0,Private,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,1848.0,70.0,United-States,True,True,4935
27459,38.0,Private,10.0,Never-married,Craft-repair,Own-child,White,Female,0.0,0.0,25.0,United-States,False,False,4936
2174,42.0,Private,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,48.0,United-States,False,False,4937
32485,28.0,Private,9.0,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0.0,0.0,40.0,United-States,False,False,4938
7629,38.0,Private,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999.0,0.0,70.0,United-States,True,True,4939
4588,30.0,Private,10.0,Married-civ-spouse,Other-service,Wife,White,Female,0.0,0.0,40.0,United-States,False,False,4940
8772,39.0,Private,9.0,Divorced,Other-service,Unmarried,Black,Female,5455.0,0.0,40.0,United-States,False,False,4941
573,37.0,Private,11.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,1977.0,40.0,United-States,True,True,4942
30989,29.0,Private,9.0,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,0.0,0.0,40.0,United-States,False,False,4943
5025,57.0,Self-emp-inc,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,Cuba,False,False,4944
11160,26.0,Private,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,Puerto-Rico,False,False,4945
21626,38.0,?,4.0,Divorced,?,Not-in-family,White,Female,0.0,0.0,40.0,United-States,False,False,4946
25748,21.0,?,10.0,Never-married,?,Own-child,White,Male,0.0,0.0,35.0,United-States,False,False,4947
22369,32.0,State-gov,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,75.0,United-States,True,True,4948
30812,22.0,Private,10.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,40.0,United-States,False,False,4949
9075,36.0,Private,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,60.0,United-States,False,False,4950
11147,31.0,Private,9.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,40.0,?,True,False,4951
13321,54.0,?,9.0,Married-civ-spouse,?,Husband,White,Male,2635.0,0.0,40.0,United-States,False,False,4952
23416,45.0,Self-emp-not-inc,4.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,65.0,United-States,True,False,4953
30666,17.0,Private,5.0,Never-married,Other-service,Own-child,Black,Male,0.0,0.0,40.0,United-States,False,False,4954
13347,38.0,?,9.0,Married-civ-spouse,?,Wife,White,Female,0.0,0.0,35.0,United-States,False,False,4955
30923,26.0,Private,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,65.0,United-States,False,False,4956
20023,43.0,?,12.0,Divorced,?,Not-in-family,White,Female,0.0,0.0,35.0,United-States,False,False,4957
1284,50.0,Private,9.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,5178.0,0.0,40.0,United-States,True,True,4958
20140,47.0,Private,10.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,True,False,4959
667,42.0,Private,9.0,Married-civ-spouse,Craft-repair,Husband,Black,Male,0.0,0.0,40.0,United-States,True,False,4960
9780,49.0,Federal-gov,11.0,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0.0,0.0,40.0,United-States,True,False,4961
197,40.0,Federal-gov,14.0,Never-married,Exec-managerial,Not-in-family,White,Female,14084.0,0.0,55.0,United-States,True,True,4962
20719,20.0,Private,10.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,20.0,United-States,False,False,4963
6753,61.0,?,13.0,Divorced,?,Not-in-family,White,Female,0.0,0.0,40.0,United-States,False,False,4964
22909,30.0,Local-gov,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,False,True,4965
18727,27.0,Private,13.0,Separated,Tech-support,Own-child,White,Male,0.0,0.0,50.0,United-States,False,False,4966
3123,42.0,Private,11.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,United-States,False,False,4967
19611,39.0,Private,10.0,Married-civ-spouse,Sales,Wife,Asian-Pac-Islander,Female,0.0,0.0,40.0,Philippines,False,False,4968
5971,53.0,Private,3.0,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,0.0,0.0,40.0,Laos,False,False,4969
11689,26.0,Private,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3464.0,0.0,48.0,United-States,False,False,4970
27588,20.0,Private,10.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,40.0,United-States,False,False,4971
3543,43.0,Local-gov,10.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,1902.0,40.0,United-States,True,False,4972
12493,35.0,Private,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,50.0,United-States,True,True,4973
26553,20.0,Private,10.0,Never-married,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,70.0,United-States,False,False,4974
7620,25.0,Private,9.0,Never-married,Machine-op-inspct,Not-in-family,Black,Male,0.0,0.0,28.0,United-States,False,False,4975
31625,74.0,Private,9.0,Divorced,Handlers-cleaners,Not-in-family,White,Female,0.0,0.0,16.0,United-States,False,False,4976
4221,35.0,Private,10.0,Divorced,Sales,Unmarried,White,Female,0.0,0.0,36.0,United-States,False,False,4977
13677,70.0,Self-emp-not-inc,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,35.0,United-States,False,False,4978
23129,31.0,Federal-gov,11.0,Never-married,Prof-specialty,Own-child,White,Male,0.0,0.0,40.0,United-States,False,False,4979
30241,33.0,Private,7.0,Never-married,Sales,Unmarried,Black,Female,0.0,0.0,17.0,United-States,False,False,4980
18011,44.0,Local-gov,10.0,Widowed,Adm-clerical,Unmarried,White,Female,0.0,0.0,15.0,United-States,False,False,4981
1251,48.0,Self-emp-not-inc,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,60.0,United-States,False,True,4982
18605,23.0,State-gov,10.0,Never-married,Protective-serv,Not-in-family,White,Male,0.0,0.0,40.0,United-States,False,False,4983
9596,27.0,Federal-gov,9.0,Divorced,Adm-clerical,Not-in-family,White,Male,4865.0,0.0,50.0,United-States,False,False,4984
10858,25.0,Private,9.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,50.0,United-States,True,False,4985
13021,24.0,Private,9.0,Never-married,Machine-op-inspct,Own-child,White,Male,0.0,0.0,40.0,United-States,False,False,4986
4185,66.0,Private,11.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,30.0,United-States,False,False,4987
1043,44.0,Private,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688.0,0.0,60.0,United-States,True,True,4988
3472,23.0,Private,13.0,Never-married,Prof-specialty,Own-child,White,Female,0.0,0.0,40.0,United-States,False,False,4989
12117,27.0,Local-gov,12.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40.0,United-States,False,False,4990
25575,47.0,Self-emp-not-inc,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,True,False,4991
15509,29.0,Private,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,False,False,4992
13118,48.0,Private,10.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,43.0,United-States,False,False,4993
22212,52.0,Local-gov,9.0,Divorced,Adm-clerical,Unmarried,Black,Female,0.0,0.0,40.0,United-States,False,False,4994
23307,32.0,State-gov,13.0,Divorced,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,0.0,0.0,40.0,United-States,False,False,4995
14944,35.0,Self-emp-not-inc,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,False,False,4996
20277,48.0,Private,7.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,True,False,4997
4574,36.0,Self-emp-inc,9.0,Never-married,Farming-fishing,Not-in-family,White,Male,0.0,0.0,50.0,United-States,False,False,4998
8941,49.0,Private,11.0,Divorced,Sales,Unmarried,White,Female,0.0,0.0,40.0,United-States,False,False,4999
26918,29.0,Local-gov,7.0,Divorced,Other-service,Unmarried,Black,Female,0.0,0.0,20.0,United-States,False,False,5000
18198,31.0,Self-emp-not-inc,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,48.0,United-States,False,False,5001
31079,26.0,Private,13.0,Never-married,Exec-managerial,Unmarried,Asian-Pac-Islander,Male,0.0,0.0,60.0,Vietnam,False,False,5002
25275,50.0,Self-emp-inc,4.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,1977.0,63.0,?,True,False,5003
9821,17.0,Self-emp-inc,6.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,4.0,United-States,False,False,5004
21220,22.0,Private,10.0,Never-married,Other-service,Not-in-family,White,Female,0.0,0.0,30.0,United-States,False,False,5005
2713,39.0,Private,10.0,Divorced,Exec-managerial,Not-in-family,White,Female,8614.0,0.0,40.0,United-States,True,True,5006
23678,69.0,Self-emp-not-inc,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999.0,0.0,40.0,United-States,True,True,5007
31775,61.0,?,16.0,Married-civ-spouse,?,Husband,White,Male,0.0,0.0,25.0,United-States,True,True,5008
8124,36.0,Private,15.0,Never-married,Prof-specialty,Not-in-family,Other,Male,0.0,0.0,40.0,India,True,False,5009
2945,31.0,Private,9.0,Never-married,Craft-repair,Own-child,Black,Male,0.0,0.0,40.0,United-States,False,False,5010
26605,62.0,Private,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,48.0,United-States,False,False,5011
31005,34.0,Private,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,False,False,5012
27169,25.0,Private,10.0,Married-civ-spouse,Adm-clerical,Wife,Black,Female,3103.0,0.0,40.0,United-States,True,False,5013
25767,22.0,Private,7.0,Never-married,Sales,Unmarried,White,Female,0.0,0.0,25.0,United-States,False,False,5014
22063,54.0,Private,3.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,True,False,5015
22070,41.0,Local-gov,9.0,Divorced,Exec-managerial,Unmarried,White,Female,0.0,0.0,40.0,United-States,False,False,5016
7617,34.0,Private,9.0,Never-married,Exec-managerial,Unmarried,White,Female,0.0,0.0,20.0,England,False,False,5017
28155,27.0,Private,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,50.0,United-States,True,False,5018
16842,30.0,Private,6.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,False,False,5019
22079,31.0,Private,9.0,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0.0,0.0,40.0,United-States,False,False,5020
10320,31.0,Private,9.0,Separated,Transport-moving,Not-in-family,White,Male,0.0,0.0,40.0,United-States,False,False,5021
