,Age,Workclass,Education-Num,MaritalStatus,Occupation,Relationship,Race,Sex,CapitalGain,CapitalLoss,Hoursperweek,Country,income,prediction,index
14273,0.10398161,7,1.5234151,2,10,5,1,0,-0.14591824,-0.21665621,-0.1974058,3,True,True,5662
7847,-1.2156247,4,-0.03135939,4,1,0,4,0,-0.14591824,-0.21665621,-0.84531397,39,False,False,5663
19723,-0.8490674,4,-0.03135939,4,4,0,4,0,-0.14591824,-0.21665621,-0.03542877,39,False,False,5664
22064,-0.18926424,4,-0.03135939,2,4,4,4,1,-0.14591824,-0.21665621,1.9892842,39,False,True,5665
13391,1.130342,4,-0.03135939,2,5,4,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,5666
17826,0.030670146,4,-0.03135939,4,8,3,2,0,-0.14591824,5.2553487,-0.03542877,39,False,False,5667
14436,-1.2889361,4,1.1347215,4,1,0,4,1,-0.14591824,-0.21665621,-0.03542877,4,False,False,5668
23720,-0.8490674,4,1.1347215,4,4,0,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,5669
31088,-1.1423132,4,-3.1409085,4,5,0,4,1,-0.14591824,-0.21665621,-0.35938284,26,False,False,5670
3640,1.7901452,6,1.1347215,4,14,0,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,5671
3723,1.130342,5,-0.42005304,2,12,4,4,1,-0.14591824,-0.21665621,0.77445644,39,True,False,5672
11149,0.2506045,4,-0.42005304,2,3,4,4,1,0.555205,-0.21665621,-0.03542877,39,True,False,5673
4437,1.2769649,0,1.5234151,4,0,0,4,0,-0.14591824,-0.21665621,0.77445644,39,True,False,5674
461,1.130342,2,-0.42005304,2,14,4,2,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,5675
7418,0.6171618,5,1.5234151,2,4,4,4,1,1.8883954,-0.21665621,0.77445644,39,True,True,5676
20836,0.030670146,4,-0.03135939,4,10,0,2,1,0.50226194,-0.21665621,-0.03542877,39,True,False,5677
23062,-1.3622476,0,-0.03135939,4,0,3,4,0,-0.14591824,-0.21665621,-2.4650843,39,False,False,5678
12380,-1.435559,4,-0.03135939,4,12,3,4,0,-0.14591824,-0.21665621,-1.2502565,39,False,False,5679
11882,0.030670146,4,0.35733426,0,1,1,2,0,-0.14591824,-0.21665621,-0.03542877,39,False,False,5680
3770,0.10398161,7,1.1347215,4,10,1,4,0,-0.14591824,-0.21665621,-1.6551992,39,False,False,5681
9342,2.2300138,0,-0.42005304,2,0,4,4,1,-0.14591824,-0.21665621,1.5843416,39,True,False,5682
8507,-0.33588716,2,-0.03135939,0,1,1,4,0,-0.14591824,-0.21665621,-0.44037136,39,False,False,5683
8402,2.2300138,4,1.1347215,6,10,0,4,1,-0.14591824,5.4464345,-0.03542877,39,True,True,5684
27406,-0.55582154,2,-0.42005304,2,11,4,4,1,-0.14591824,-0.21665621,-0.03542877,39,True,False,5685
15617,0.54385036,4,-0.03135939,0,9,1,4,0,-0.14591824,-0.21665621,-0.84531397,39,False,False,5686
26001,1.4968994,6,-0.42005304,2,4,4,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,5687
3620,0.9837191,4,-0.42005304,5,1,2,4,0,-0.14591824,-0.21665621,-0.03542877,39,False,False,5688
20051,1.130342,4,1.5234151,0,4,0,4,1,-0.14591824,-0.21665621,0.77445644,39,True,False,5689
16630,0.39722744,7,1.1347215,4,10,0,1,0,-0.14591824,-0.21665621,-0.1974058,39,False,False,5690
23616,1.2036535,5,1.5234151,0,10,0,4,0,-0.14591824,-0.21665621,-0.44037136,39,False,False,5691
21948,0.4705389,4,-1.9748275,4,8,0,4,0,-0.14591824,-0.21665621,-2.0601418,39,False,False,5692
7359,0.2506045,2,1.5234151,2,10,4,4,1,-0.14591824,-0.21665621,-0.44037136,39,True,True,5693
27666,0.39722744,4,1.1347215,4,10,0,4,0,-0.14591824,-0.21665621,0.3695138,39,False,False,5694
18150,-1.2889361,4,-0.03135939,4,1,0,4,1,-0.14591824,-0.21665621,0.3695138,39,False,False,5695
32444,0.91040766,4,-0.42005304,2,3,4,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,5696
31523,0.76378477,2,0.35733426,2,3,4,4,1,-0.14591824,-0.21665621,-0.03542877,39,True,False,5697
26014,1.4235879,4,0.7460279,0,1,0,4,0,-0.14591824,-0.21665621,-0.03542877,39,False,False,5698
26752,-0.042641316,4,1.1347215,2,13,4,4,1,-0.14591824,4.6895356,-0.03542877,39,True,True,5699
13867,-0.92237884,4,-0.42005304,2,10,4,4,1,-0.14591824,-0.21665621,0.77445644,39,False,False,5700
17094,-1.2156247,4,1.1347215,4,12,3,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,5701
5789,1.6435223,4,-2.363521,0,8,1,4,0,-0.14591824,-0.21665621,-0.03542877,39,False,False,5702
18703,2.5232596,1,-0.03135939,6,13,0,4,0,0.2972599,-0.21665621,-0.03542877,39,False,False,5703
17903,1.4235879,7,-0.42005304,0,1,1,4,0,-0.14591824,-0.21665621,-0.03542877,39,False,False,5704
11796,1.7168337,4,-0.03135939,2,1,5,4,0,-0.14591824,-0.21665621,-0.03542877,39,False,False,5705
9553,-0.042641316,4,-0.42005304,2,1,4,1,1,-0.14591824,-0.21665621,0.6124794,38,False,False,5706
607,-0.70244443,4,-0.42005304,4,3,0,0,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,5707
11130,-0.70244443,4,-0.42005304,2,3,4,4,1,-0.14591824,-0.21665621,-0.03542877,7,False,False,5708
412,-0.4091986,4,-0.03135939,0,4,1,4,0,-0.14591824,-0.21665621,-0.03542877,39,False,False,5709
859,0.76378477,4,1.1347215,4,4,0,4,0,-0.14591824,-0.21665621,1.2603875,39,True,False,5710
1827,-0.115952775,2,-0.42005304,0,1,1,2,0,-0.14591824,-0.21665621,-0.44037136,39,False,False,5711
16824,-0.8490674,4,-0.03135939,4,1,0,4,0,-0.14591824,-0.21665621,1.2603875,39,False,False,5712
12955,0.4705389,4,-0.03135939,2,7,4,4,1,-0.14591824,-0.21665621,1.9892842,39,False,False,5713
28803,0.4705389,5,-0.42005304,2,4,4,4,1,-0.14591824,-0.21665621,0.6124794,39,True,True,5714
26471,-0.9956903,4,-0.42005304,4,6,0,4,1,-0.14591824,-0.21665621,0.3695138,39,False,False,5715
28587,0.39722744,4,-0.03135939,0,6,3,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,5716
12285,-0.70244443,4,-0.03135939,0,1,0,2,0,-0.14591824,-0.21665621,-0.03542877,39,False,False,5717
23454,-0.115952775,4,-0.42005304,4,6,0,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,5718
21710,1.2769649,4,-0.42005304,2,4,4,4,1,-0.14591824,-0.21665621,-0.03542877,39,True,False,5719
13586,-1.5088705,0,-1.1974403,4,0,3,4,1,-0.14591824,-0.21665621,-1.2502565,39,False,False,5720
14448,-1.2889361,4,-0.42005304,4,8,1,2,0,-0.14591824,-0.21665621,-0.44037136,39,False,False,5721
2864,-0.70244443,4,-0.03135939,2,12,5,4,0,-0.14591824,-0.21665621,-1.2502565,39,False,False,5722
20304,-0.4091986,4,-0.03135939,2,4,4,4,1,-0.14591824,-0.21665621,0.77445644,39,False,False,5723
25441,1.5702108,0,1.1347215,2,0,4,4,1,-0.14591824,-0.21665621,-2.3031073,39,False,False,5724
31909,-0.8490674,4,-0.42005304,2,3,4,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,5725
1543,1.4968994,2,-0.03135939,2,3,4,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,5726
26647,0.10398161,2,1.9121088,4,4,0,4,1,-0.14591824,-0.21665621,1.5843416,39,True,True,5727
18512,-0.4091986,4,-0.03135939,4,1,0,4,1,-0.14591824,-0.21665621,0.77445644,39,False,False,5728
18247,0.17729306,4,1.1347215,2,4,4,4,1,-0.14591824,-0.21665621,-0.03542877,41,False,True,5729
29049,-0.33588716,4,-2.363521,2,14,4,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,5730
9132,0.76378477,4,-0.03135939,0,1,0,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,5731
14210,1.130342,4,1.1347215,2,13,4,4,1,-0.14591824,-0.21665621,-1.2502565,39,True,True,5732
5135,0.2506045,4,-2.363521,6,3,1,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,5733
12401,-0.92237884,4,-0.42005304,4,3,3,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,5734
18238,-0.7757559,4,1.1347215,2,10,4,1,1,-0.14591824,-0.21665621,-0.03542877,36,False,False,5735
24129,-0.7757559,4,-0.03135939,4,4,0,4,0,-0.14591824,-0.21665621,0.77445644,39,False,False,5736
28150,0.54385036,4,-0.42005304,0,3,2,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,5737
17958,-0.4091986,5,-0.42005304,6,12,1,4,0,-0.14591824,-0.21665621,-0.03542877,39,False,False,5738
18647,-0.48251006,2,-0.42005304,2,3,4,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,5739
3912,0.76378477,4,1.1347215,2,10,4,4,1,0.5328633,-0.21665621,0.3695138,39,False,True,5740
1309,0.76378477,4,-0.42005304,2,3,5,4,0,-0.14591824,-0.21665621,-0.03542877,39,True,False,5741
25104,0.323916,4,-0.42005304,2,14,4,4,1,-0.14591824,-0.21665621,2.3942268,39,True,False,5742
2455,-0.115952775,4,-0.42005304,0,7,0,4,0,-0.14591824,-0.21665621,-0.03542877,39,False,False,5743
27720,-0.629133,4,0.7460279,4,10,0,2,0,-0.14591824,-0.21665621,-1.2502565,39,False,False,5744
27224,1.3502764,2,-0.42005304,0,6,0,2,0,-0.14591824,-0.21665621,-0.84531397,39,False,False,5745
6558,-1.2889361,0,-0.03135939,4,0,3,4,0,-0.14591824,-0.21665621,-0.03542877,39,False,False,5746
28221,-0.9956903,4,-0.42005304,4,14,0,4,1,-0.14591824,-0.21665621,3.042135,39,False,False,5747
15026,-1.1423132,4,-1.1974403,2,7,4,4,1,-0.14591824,-0.21665621,-0.03542877,33,False,False,5748
31271,2.5965712,4,-0.03135939,2,12,4,4,1,-0.14591824,-0.21665621,-1.6551992,39,True,False,5749
2142,1.2769649,2,-0.03135939,6,1,1,4,0,-0.14591824,-0.21665621,-0.03542877,39,False,False,5750
1786,-0.2625757,2,1.5234151,2,10,5,4,0,-0.14591824,-0.21665621,-0.44037136,39,True,True,5751
27242,0.030670146,4,-0.42005304,2,3,4,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,5752
26584,0.10398161,7,1.1347215,2,10,4,4,1,-0.14591824,-0.21665621,1.5843416,39,True,True,5753
16310,0.9837191,4,1.1347215,2,4,4,4,1,-0.14591824,-0.21665621,0.6124794,39,True,True,5754
14993,-0.18926424,4,1.1347215,4,10,3,4,0,-0.14591824,-0.21665621,-0.44037136,39,True,False,5755
22051,-1.2889361,4,-0.42005304,4,8,2,4,0,-0.14591824,-0.21665621,-0.44037136,39,False,False,5756
12850,-0.92237884,4,-0.42005304,2,5,4,4,1,-0.14591824,-0.21665621,2.3942268,39,False,False,5757
23068,1.0570306,4,-0.03135939,6,12,1,4,0,-0.14591824,-0.21665621,-0.84531397,39,False,False,5758
3400,0.030670146,6,-0.03135939,2,3,4,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,5759
17141,-1.2156247,4,-0.42005304,4,9,3,4,0,-0.14591824,-0.21665621,-0.35938284,39,False,False,5760
28084,-0.48251006,4,-0.42005304,4,1,1,2,0,0.25718024,-0.21665621,-0.44037136,39,False,False,5761
20789,1.2769649,4,-1.9748275,6,7,1,4,0,-0.14591824,-0.21665621,-0.03542877,39,False,False,5762
18921,0.030670146,4,-1.586134,4,8,1,4,0,-0.14591824,-0.21665621,-1.2502565,26,False,False,5763
26137,-1.3622476,0,-0.03135939,4,0,3,4,0,-0.14591824,-0.21665621,-0.03542877,39,False,False,5764
23529,0.17729306,5,-0.03135939,2,5,4,4,1,-0.14591824,-0.21665621,1.9892842,39,False,False,5765
30629,-0.18926424,4,-0.42005304,4,7,0,4,0,-0.14591824,-0.21665621,-0.84531397,39,False,False,5766
11503,-0.70244443,4,-0.42005304,2,5,4,4,1,-0.14591824,-0.21665621,4.580917,39,False,False,5767
15227,-0.8490674,7,1.9121088,4,10,0,4,1,-0.14591824,-0.21665621,2.3942268,39,False,False,5768
12599,0.76378477,4,1.1347215,2,1,4,4,1,0.555205,-0.21665621,-0.03542877,39,True,True,5769
21573,0.9837191,4,2.3008025,2,10,4,4,1,-0.14591824,-0.21665621,1.9892842,39,True,True,5770
21663,1.6435223,4,-0.42005304,2,14,4,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,5771
13786,1.0570306,4,-0.03135939,2,1,4,4,1,-0.14591824,-0.21665621,0.77445644,39,True,False,5772
25994,0.4705389,4,-0.03135939,2,3,4,1,1,-0.14591824,-0.21665621,-0.03542877,40,False,False,5773
29421,-0.2625757,0,0.35733426,2,0,5,4,0,-0.14591824,-0.21665621,-1.6551992,39,True,False,5774
34,-1.2156247,7,-0.03135939,2,8,4,2,1,-0.14591824,-0.21665621,-2.0601418,39,False,False,5775
27722,0.69047326,4,1.5234151,2,4,4,4,1,1.8883954,-0.21665621,-0.03542877,39,True,True,5776
11500,-1.2156247,0,-0.03135939,4,0,0,4,0,-0.14591824,-0.21665621,-1.007291,39,False,False,5777
29036,-1.0690018,4,-0.42005304,4,3,3,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,5778
29205,-1.1423132,4,-0.42005304,4,4,3,4,0,-0.14591824,-0.21665621,0.3695138,39,False,False,5779
23406,-0.2625757,4,-0.42005304,2,3,4,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,5780
903,-0.8490674,0,0.7460279,2,0,3,0,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,5781
29008,0.17729306,4,1.5234151,0,4,1,2,0,-0.14591824,-0.21665621,1.5843416,39,True,False,5782
3437,1.7901452,6,-0.42005304,2,3,4,4,1,-0.14591824,-0.21665621,-0.6833369,39,False,False,5783
247,-0.48251006,4,-0.42005304,4,8,0,4,0,-0.14591824,-0.21665621,-0.52135986,39,False,False,5784
32560,0.9837191,5,-0.42005304,2,4,5,4,0,1.8883954,-0.21665621,-0.03542877,39,True,True,5785
14892,-0.70244443,4,1.1347215,4,12,0,4,0,-0.14591824,-0.21665621,1.5843416,39,False,False,5786
30151,-0.18926424,2,-0.03135939,2,11,4,4,1,-0.14591824,-0.21665621,0.6124794,39,False,False,5787
19731,-0.33588716,1,2.3008025,4,10,0,4,0,-0.14591824,-0.21665621,4.7428937,39,False,True,5788
15225,1.936768,5,1.1347215,2,4,4,4,1,-0.14591824,-0.21665621,0.2885253,26,True,True,5789
5034,0.8370962,6,-0.42005304,2,5,4,4,1,-0.14591824,-0.21665621,0.77445644,39,False,False,5790
24281,-0.33588716,7,2.3008025,2,10,5,4,0,-0.14591824,-0.21665621,0.77445644,39,True,True,5791
19199,-0.2625757,4,-0.42005304,0,1,3,4,0,-0.14591824,-0.21665621,-0.03542877,39,False,False,5792
544,-0.8490674,4,-0.03135939,2,12,4,4,1,-0.14591824,-0.21665621,0.77445644,39,False,False,5793
7633,-0.115952775,4,-1.9748275,2,3,4,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,5794
26115,0.2506045,2,1.5234151,0,10,1,4,0,-0.14591824,-0.21665621,-0.03542877,39,False,False,5795
10973,0.8370962,4,-0.03135939,0,3,0,2,0,-0.14591824,-0.21665621,0.3695138,39,False,False,5796
2784,1.6435223,4,-2.752215,4,6,0,2,1,-0.14591824,5.5878873,-0.03542877,39,False,False,5797
11661,0.17729306,7,1.5234151,4,1,0,2,0,-0.14591824,-0.21665621,-0.03542877,39,False,False,5798
15482,-0.55582154,4,-0.42005304,0,7,0,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,5799
18520,-0.55582154,4,0.7460279,2,4,4,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,True,5800
28861,-1.435559,4,-1.586134,4,6,2,4,1,-0.14591824,3.7589226,0.3695138,39,False,False,5801
4581,1.3502764,4,-2.752215,0,14,1,4,1,0.7338032,-0.21665621,-0.03542877,39,False,False,5802
25546,0.17729306,4,-0.42005304,5,8,0,4,0,-0.14591824,-0.21665621,-0.03542877,39,False,False,5803
22794,-1.435559,4,-0.03135939,4,12,3,4,0,-0.14591824,-0.21665621,-1.6551992,39,False,False,5804
27095,-1.5821819,4,-0.80874664,4,8,3,4,0,-0.14591824,-0.21665621,-0.84531397,39,False,False,5805
19493,-1.1423132,4,0.35733426,4,1,0,4,0,-0.14591824,-0.21665621,-0.03542877,39,False,False,5806
29215,0.030670146,1,-0.42005304,0,1,1,4,0,-0.14591824,-0.21665621,-0.03542877,39,False,False,5807
19084,0.9837191,6,1.1347215,2,1,5,4,0,13.394372,-0.21665621,-0.84531397,39,True,True,5808
26355,-1.1423132,1,-0.03135939,2,1,2,4,0,-0.14591824,-0.21665621,-0.03542877,39,False,False,5809
16100,-0.9956903,1,1.1347215,4,13,0,4,1,-0.14591824,-0.21665621,0.3695138,39,False,False,5810
21255,0.91040766,5,1.5234151,2,12,4,4,1,-0.14591824,-0.21665621,-0.03542877,39,True,True,5811
440,-0.70244443,4,1.1347215,4,10,0,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,5812
4748,0.91040766,4,0.7460279,0,4,1,4,1,-0.14591824,-0.21665621,1.179399,11,False,False,5813
16785,0.39722744,4,0.7460279,2,10,4,4,1,-0.14591824,-0.21665621,-0.03542877,39,True,False,5814
29734,-0.9956903,4,-0.03135939,4,12,3,4,0,-0.14591824,-0.21665621,-0.03542877,39,False,False,5815
6396,-1.3622476,4,-0.03135939,4,6,3,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,5816
12399,-0.2625757,4,-0.42005304,2,5,4,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,5817
24998,-1.2889361,0,-0.03135939,4,0,1,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,5818
21374,0.39722744,1,-0.42005304,2,3,4,4,1,-0.14591824,-0.21665621,-0.03542877,39,True,False,5819
2219,1.0570306,4,-0.42005304,0,12,0,4,0,-0.14591824,-0.21665621,-0.2783943,26,False,False,5820
13375,-1.1423132,4,1.1347215,4,8,0,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,5821
12797,0.91040766,5,1.1347215,2,4,4,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,True,5822
27195,1.4235879,6,-0.03135939,2,5,4,4,1,-0.14591824,-0.21665621,1.5843416,39,False,False,5823
13744,-0.9956903,0,-1.1974403,4,0,1,4,0,-0.14591824,-0.21665621,-0.03542877,39,False,False,5824
4815,-0.55582154,2,0.7460279,2,1,5,4,0,-0.14591824,-0.21665621,-0.44037136,39,False,False,5825
9643,1.8634566,6,-0.03135939,2,12,4,4,1,-0.14591824,-0.21665621,-1.6551992,39,False,False,5826
12135,0.10398161,4,-0.03135939,4,4,3,4,0,-0.14591824,-0.21665621,-0.03542877,39,False,False,5827
28436,0.2506045,4,-0.03135939,0,10,1,4,0,-0.14591824,-0.21665621,-1.6551992,39,False,False,5828
27453,-0.48251006,6,-0.42005304,2,14,4,4,1,-0.14591824,-0.21665621,0.6124794,39,False,False,5829
15190,1.2769649,4,0.7460279,2,8,4,4,1,-0.14591824,-0.21665621,0.77445644,39,False,False,5830
14206,0.76378477,4,1.1347215,0,11,0,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,5831
23743,-1.435559,4,-0.42005304,4,12,1,2,0,-0.14591824,-0.21665621,-0.84531397,39,False,False,5832
6303,0.91040766,4,-0.03135939,2,12,4,4,1,-0.14591824,4.5034127,0.77445644,39,True,True,5833
23574,-0.70244443,4,-0.03135939,4,12,1,4,0,-0.14591824,-0.21665621,-1.2502565,39,False,False,5834
16791,-0.92237884,7,-0.42005304,4,11,0,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,5835
26458,1.5702108,6,-0.03135939,2,4,4,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,5836
30673,-1.3622476,0,-0.42005304,4,0,0,4,0,-0.14591824,-0.21665621,-1.007291,39,False,False,5837
2237,-0.115952775,7,1.1347215,2,10,4,4,1,-0.14591824,-0.21665621,1.179399,39,True,True,5838
9635,-0.629133,4,-0.42005304,4,12,1,2,0,-0.14591824,-0.21665621,-1.2502565,39,False,False,5839
26657,-0.8490674,4,-2.363521,2,3,4,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,5840
29704,-1.0690018,4,-0.03135939,4,6,3,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,5841
18134,-0.92237884,4,-0.42005304,2,6,4,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,5842
15822,-1.0690018,4,0.7460279,4,1,3,4,0,-0.14591824,-0.21665621,-2.0601418,39,False,False,5843
10684,1.8634566,0,-1.1974403,6,0,0,4,0,0.351557,-0.21665621,-0.44037136,39,False,False,5844
19415,-0.9956903,4,-0.03135939,4,1,0,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,5845
13712,-1.5088705,4,-0.42005304,4,12,3,4,0,-0.14591824,-0.21665621,-1.2502565,39,False,False,5846
2953,-0.33588716,4,1.1347215,2,11,4,2,1,-0.14591824,-0.21665621,-0.84531397,39,False,False,5847
6719,-0.8490674,4,-1.586134,2,7,4,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,5848
6232,3.7695546,6,1.1347215,2,10,4,4,1,1.2847632,-0.21665621,0.77445644,39,False,True,5849
2872,0.54385036,6,1.1347215,2,3,4,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,True,5850
1312,-1.3622476,0,-0.03135939,4,0,0,4,0,-0.14591824,-0.21665621,-1.2502565,39,False,False,5851
26470,0.10398161,4,1.9121088,2,10,4,4,1,-0.14591824,-0.21665621,-0.03542877,39,True,True,5852
16290,-1.2889361,4,-0.42005304,4,11,3,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,5853
11765,-1.1423132,4,1.1347215,4,1,3,4,0,-0.14591824,-0.21665621,-1.2502565,39,False,False,5854
28257,0.6171618,2,2.3008025,4,10,1,4,0,-0.14591824,-0.21665621,-0.03542877,39,False,False,5855
9938,-0.18926424,0,-0.03135939,4,0,1,4,0,-0.14591824,-0.21665621,-1.2502565,39,False,False,5856
28679,-1.435559,4,-0.03135939,4,12,3,4,1,-0.14591824,-0.21665621,-1.2502565,39,False,False,5857
2370,-0.18926424,7,-0.42005304,2,11,4,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,5858
22371,-0.18926424,4,1.5234151,4,10,0,4,0,-0.14591824,-0.21665621,-0.03542877,39,False,False,5859
9915,-0.70244443,4,-0.03135939,4,12,0,4,1,-0.14591824,-0.21665621,1.5843416,39,False,False,5860
29664,1.8634566,4,1.1347215,0,4,1,4,1,3.6221116,-0.21665621,0.77445644,39,True,True,5861
29369,1.7168337,4,-1.586134,0,10,1,4,0,-0.14591824,-0.21665621,-0.03542877,39,False,False,5862
29152,-1.3622476,4,-0.03135939,4,12,3,4,1,-0.14591824,3.7589226,-2.0601418,39,False,False,5863
1557,0.17729306,6,-0.42005304,4,12,0,4,1,-0.14591824,-0.21665621,0.77445644,0,False,False,5864
510,0.76378477,4,0.35733426,3,6,1,4,1,-0.14591824,3.2079995,0.12654826,39,False,False,5865
15454,-0.18926424,4,-0.03135939,4,1,0,4,0,-0.14591824,-0.21665621,-0.44037136,39,False,False,5866
25502,-1.5821819,4,-1.9748275,4,8,3,2,0,-0.14591824,-0.21665621,-0.03542877,39,False,False,5867
15845,0.54385036,4,-0.42005304,4,1,0,4,0,-0.14591824,-0.21665621,-0.2783943,39,False,False,5868
17402,0.10398161,4,1.1347215,0,1,0,4,0,-0.14591824,-0.21665621,-0.44037136,39,False,False,5869
14360,-1.0690018,0,-0.42005304,4,0,2,0,0,-0.14591824,-0.21665621,-0.03542877,39,False,False,5870
8729,1.2769649,7,-0.42005304,2,14,4,4,1,-0.14591824,-0.21665621,-0.1974058,39,True,False,5871
23551,-1.5088705,0,-0.42005304,4,0,3,3,0,-0.14591824,-0.21665621,-0.03542877,39,False,False,5872
1494,-0.8490674,4,-0.42005304,4,6,2,0,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,5873
20514,-0.9956903,7,-0.03135939,2,11,4,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,5874
21068,-0.18926424,1,-0.03135939,0,4,1,2,0,-0.14591824,-0.21665621,-0.03542877,39,True,False,5875
23854,0.8370962,6,0.7460279,2,7,4,4,1,0.27424118,-0.21665621,-0.03542877,39,True,True,5876
21797,0.39722744,6,1.1347215,0,4,0,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,5877
31550,0.6171618,4,-2.752215,4,7,3,4,1,-0.14591824,-0.21665621,-1.6551992,39,False,False,5878
13436,0.6171618,4,-1.9748275,0,8,0,4,0,-0.14591824,4.0492735,-0.84531397,39,False,False,5879
21668,0.2506045,4,-0.80874664,2,3,4,2,1,-0.14591824,-0.21665621,1.5843416,0,True,False,5880
25097,1.3502764,2,1.1347215,0,4,0,4,1,-0.14591824,-0.21665621,-0.03542877,39,False,False,5881
9644,-1.5088705,4,-0.03135939,4,12,3,4,0,-0.14591824,-0.21665621,-1.2502565,39,False,False,5882
18039,0.10398161,4,-0.42005304,2,3,4,2,1,-0.14591824,-0.21665621,-0.03542877,39,True,False,5883
3826,-1.2889361,4,-1.586134,2,5,4,4,1,-0.14591824,-0.21665621,2.3942268,39,False,False,5884
27967,0.76378477,4,1.5234151,0,12,0,4,1,0.50226194,-0.21665621,0.3695138,39,True,True,5885
8076,0.8370962,5,-0.42005304,2,5,4,4,1,-0.14591824,-0.21665621,0.77445644,39,False,False,5886
31246,0.17729306,4,-0.42005304,3,14,1,2,1,-0.14591824,-0.21665621,0.77445644,39,False,False,5887
23420,1.2036535,4,1.1347215,2,4,4,4,1,1.8883954,-0.21665621,1.179399,39,True,True,5888
20850,0.54385036,6,1.1347215,2,12,4,4,1,-0.14591824,5.7764916,-0.03542877,39,True,True,5889
12176,-0.629133,4,-0.42005304,4,1,3,4,0,-0.14591824,-0.21665621,-0.03542877,39,False,False,5890
28118,-0.70244443,4,-0.42005304,2,14,4,4,1,-0.14591824,-0.21665621,1.5843416,39,False,False,5891
11629,-0.55582154,4,-1.9748275,4,5,0,4,1,-0.14591824,-0.21665621,-0.03542877,33,False,False,5892
16460,0.323916,4,1.1347215,2,4,4,4,1,-0.14591824,-0.21665621,-0.1974058,39,True,True,5893
18538,-0.18926424,4,1.1347215,2,10,4,1,1,-0.14591824,-0.21665621,1.179399,24,True,True,5894
